Month,country,index,Mkt-RF,SMB,HML,RMW,CMA,RF,,,Mom   
201704,IBEX.GI,2.417112,4.62,1.82,-1.38,1.64,-1.32,0.05,,,
201705,ATX.GI,3.765888,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,BFX.GI,0.330019,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,HEX.GI,2.255344,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,FCHI.GI,0.309455,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,GDAXI.GI,1.423459,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,ASE.GI,8.856032,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,ISEQ.GI,1.250732,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,ITLMS.GI,0.718937,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,AEX.GI,0.564159,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,BVLX.GI,6.998619,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201705,IBEX.GI,1.532317,5.03,-0.01,-0.85,1.07,-0.6,0.06,,,
201706,ATX.GI,-0.540412,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,BFX.GI,-2.435499,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,HEX.GI,-1.000234,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,FCHI.GI,-3.084054,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,GDAXI.GI,-2.298364,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,ASE.GI,6.256127,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,ISEQ.GI,-1.712639,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,ITLMS.GI,-1.030482,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,AEX.GI,-3.228576,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,BVLX.GI,-3.252795,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201706,IBEX.GI,-4.002757,-0.67,1.67,1.96,-1.82,0.79,0.06,,,
201707,ATX.GI,3.58166,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,BFX.GI,3.923429,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,HEX.GI,-1.108628,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,FCHI.GI,-0.525516,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,GDAXI.GI,-1.678442,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,ASE.GI,-1.399714,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,ISEQ.GI,-2.610426,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,ITLMS.GI,4.330592,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,AEX.GI,3.606428,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,BVLX.GI,0.577108,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201707,IBEX.GI,0.552444,3.5,0.67,2.47,-2.11,0.38,0.07,,,
201708,ATX.GI,0.463031,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,BFX.GI,-1.392785,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,HEX.GI,0.23319,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,FCHI.GI,-0.160588,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,GDAXI.GI,-0.515008,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,ASE.GI,1.633814,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,ISEQ.GI,-0.424099,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,ITLMS.GI,0.794837,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,AEX.GI,-1.788977,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,BVLX.GI,1.11382,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201708,IBEX.GI,-1.930072,0.11,0.02,-0.85,1.58,0.04,0.09,,,
201709,ATX.GI,2.571741,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,BFX.GI,3.349153,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,HEX.GI,1.776418,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,FCHI.GI,4.802196,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,GDAXI.GI,6.411996,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,ASE.GI,-8.464166,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,ISEQ.GI,3.935244,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,ITLMS.GI,4.622008,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,AEX.GI,4.073328,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,BVLX.GI,4.245459,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201709,IBEX.GI,0.796155,2.72,-0.11,0.31,0.23,-0.56,0.09,,,
201710,ATX.GI,2.717757,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,BFX.GI,1.957066,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,HEX.GI,0.285724,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,FCHI.GI,3.2549,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,GDAXI.GI,3.123504,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,ASE.GI,0.488347,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,ISEQ.GI,1.322047,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,ITLMS.GI,0.789536,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,AEX.GI,3.038767,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,BVLX.GI,0.489295,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201710,IBEX.GI,1.367818,0.6,-0.96,-0.2,0.26,-0.3,0.09,,,
201711,ATX.GI,-1.795314,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,BFX.GI,-2.740957,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,HEX.GI,-2.226984,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,FCHI.GI,-2.371309,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,GDAXI.GI,-1.554019,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,ASE.GI,-2.515475,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,ISEQ.GI,-1.506727,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,ITLMS.GI,-1.968886,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,AEX.GI,-2.397991,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,BVLX.GI,-0.86588,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201711,IBEX.GI,-2.969544,-0.02,-0.31,1.08,-0.44,0.91,0.08,,,
201712,ATX.GI,2.248172,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,BFX.GI,-0.156121,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,HEX.GI,0.076286,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,FCHI.GI,-1.121019,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,GDAXI.GI,-0.816494,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,ASE.GI,8.399081,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,ISEQ.GI,2.484249,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,ITLMS.GI,-2.159324,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,AEX.GI,0.827609,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,BVLX.GI,-0.508922,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201712,IBEX.GI,-1.63647,1.47,1.58,0.46,-0.55,0.28,0.09,,,
201801,ATX.GI,5.091312,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,BFX.GI,3.362847,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,HEX.GI,2.587536,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,FCHI.GI,3.188105,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,GDAXI.GI,2.104409,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,ASE.GI,9.52927,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,ISEQ.GI,-1.088902,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,ITLMS.GI,7.03455,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,AEX.GI,2.927026,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,BVLX.GI,3.370544,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201801,IBEX.GI,4.058185,5.51,0.64,1.05,-2.01,0.98,0.11,,,
201802,ATX.GI,-3.289402,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,BFX.GI,-2.850437,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,HEX.GI,2.085289,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,FCHI.GI,-2.944948,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,GDAXI.GI,-5.713872,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,ASE.GI,-4.912213,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,ISEQ.GI,-3.996903,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,ITLMS.GI,-4.125564,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,AEX.GI,-4.44944,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,BVLX.GI,-2.526355,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201802,IBEX.GI,-5.847964,-5.36,1.11,-0.91,0.29,-0.47,0.11,,,
201803,ATX.GI,-1.366785,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,BFX.GI,-3.438521,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,HEX.GI,-3.317889,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,FCHI.GI,-2.879246,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,GDAXI.GI,-2.726955,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,ASE.GI,-6.600771,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,ISEQ.GI,-1.342732,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,ITLMS.GI,-0.660815,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,AEX.GI,-1.131484,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,BVLX.GI,0.539756,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201803,IBEX.GI,-2.437934,-0.7,-0.76,-0.84,1.01,-1.46,0.12,,,
201804,ATX.GI,1.164931,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,BFX.GI,1.379275,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,HEX.GI,4.332987,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,FCHI.GI,6.835291,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,GDAXI.GI,4.26049,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,ASE.GI,9.957719,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,ISEQ.GI,3.208238,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,ITLMS.GI,6.462093,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,AEX.GI,4.949766,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,BVLX.GI,2.853496,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201804,IBEX.GI,3.960252,2.2,-0.77,1.51,-0.51,0.45,0.14,,,
201805,ATX.GI,-3.056391,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,BFX.GI,-3.735775,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,HEX.GI,1.096576,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,FCHI.GI,-2.211756,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,GDAXI.GI,-0.057247,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,ASE.GI,-11.928177,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,ISEQ.GI,4.932559,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,ITLMS.GI,-8.857018,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,AEX.GI,-0.518237,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,BVLX.GI,2.811498,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201805,IBEX.GI,-5.161012,-2.73,1.05,-4.84,2.08,-2.42,0.14,,,
201806,ATX.GI,-3.167324,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,BFX.GI,-1.178465,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,HEX.GI,-1.180081,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,FCHI.GI,-1.386892,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,GDAXI.GI,-2.371223,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,ASE.GI,0.227558,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,ISEQ.GI,-2.213039,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,ITLMS.GI,-0.427839,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,AEX.GI,-0.211631,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,BVLX.GI,1.514585,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
201806,IBEX.GI,1.660768,-0.92,-0.92,-1.39,-0.69,-0.65,0.14,,,
